metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1790483151.4681,elite,7388.3931302163,1789657060.2233,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790261768,1790483151.4681,4865,socks5,45.74.31.25:4865,True,5633.2626342773,1660,4374,27.510772290355,45.74.31.25
True,1790482001.2793,elite,7095.7454147516,1789845911.0729,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790449211,1790483151.4383,11705,socks5,45.74.31.23:11705,True,6025.661945343,1396,3170,30.573806395094,45.74.31.23
True,1790482867.4657,elite,4255.2643079417,1790287729.6554,AS30823 aurologic GmbH,AUROLOGIC,Ottobrunn,Europe,EU,Germany,DE,Unterbiberg,False,aurologic GmbH,48.0749,11.6529,False,Mos Operations GmbH,False,Bavaria,success,Europe/Berlin,85521,1790285333,1790483151.3919,1080,socks5,45.135.148.84:1080,True,4547.8546619415,1400,486,74.23117709438,45.135.148.84
True,1790466850.7359,elite,1802.7494562316,1790225421.5947,AS141995 Contabo Asia Private Limited,CAPL-AS-AP,Marseille,Europe,EU,France,FR,,True,Contabo GmbH,43.2965,5.36978,False,Contabo GmbH,False,Provence-Alpes-Côte d'Azur,success,Europe/Paris,13000,1790224080,1790483151.3717,5555,socks5,147.93.172.241:5555,True,904.74891662598,3037,11,99.639107611549,147.93.172.241
True,1790483043.6828,transparent,5958.8544697838,1778004953.4239,AS52468 UFINET PANAMA S.A.,UFINET PANAMA S.A.,Naranjito,South America,SA,Ecuador,EC,,False,Ufinet Panama S.A.,-2.1651,-79.4666,False,Nedetel S.A,True,Guayas,success,America/Guayaquil,,1789984008,1790483151.3687,999,http,45.71.186.212:999,False,7351.6602516174,20491,40419,33.64143818749,45.71.186.212
True,1790483109.7643,elite,6543.3139722672,1790422463.357,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790418494,1790483151.2948,8844,socks5,45.74.31.42:8844,True,3599.7424125671,213,248,46.203904555315,45.74.31.42
True,1790483151.2738,transparent,6214.8682128546,1756383374.7717,AS18678 INTERNEXA S.A. E.S.P,INTERNEXA S.A. E.S.P,Rivera,South America,SA,Colombia,CO,,False,Internexa S.a. E.S.P,2.7814,-75.2522,False,Silcom Telecomunicaciones,True,Huila Department,success,America/Bogota,413001,1789984429,1790483151.2738,8080,http,179.1.131.129:8080,False,5711.3404273987,10110,65111,13.440395634198,179.1.131.129
True,1790483151.2599,elite,11875.65955695,1790431820.6124,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,Secured Servers LLC,False,Virginia,success,America/New_York,20147,1790430361,1790483151.2599,37903,http,131.153.163.84:37903,False,8414.6478176117,34,172,16.504854368932,131.153.163.84
True,1790482865.1191,elite,6814.2949640123,1789517017.8065,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790120597,1790483151.2435,15408,socks5,45.74.31.50:15408,True,3363.1365299225,1901,3845,33.083884441351,45.74.31.50
True,1790449782.9631,elite,2674.8351694814,1776086206.3758,AS22773 Cox Communications Inc.,ASN-CXA-ALL-CCI-22773-RDC,Pensacola,North America,,United States,US,,False,Cox Communications Inc.,30.4077,-87.219,False,Cox Communications Inc,True,Florida,success,America/Chicago,32516,1789997169,1790483151.2358,4145,socks5,70.166.65.160:4145,True,1067.3453807831,138116,81325,62.939924626665,70.166.65.160
True,1790483135.7049,elite,1757.9701548013,1789789234.827,AS8075 Microsoft Corporation,MICROSOFT-CORP-MSN-AS-BLOCK,Amsterdam,Europe,EU,Netherlands,NL,,True,Microsoft Corporation,52.3667,4.9,False,Microsoft Azure Cloud (westeurope),False,North Holland,success,Europe/Amsterdam,1047,1790393657,1790483151.1962,1080,socks4,20.50.39.194:1080,True,46.604156494141,22554,22600,49.949063205918,20.50.39.194
True,1790240968.8897,elite,2555.0634754003,1777714475.096,AS35100 Patrik Lagerman,PatrikWeb-Core,Vaxjo,Europe,EU,Sweden,SE,,False,Patrik Lagerman,56.8746,14.8124,False,Kronnet,True,Kronoberg County,success,Europe/Stockholm,352 29,1790074438,1790483151.1846,1080,socks5,171.25.158.95:1080,True,695.82104682922,205079,15816,92.840037121709,171.25.158.95
True,1790483151.1283,elite,7045.5137187245,1788389419.7226,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1789946001,1790483151.1283,29651,socks5,45.74.31.30:29651,True,11804.421424866,2451,9018,21.370651320952,45.74.31.30
True,1790483151.122,elite,5794.1346992146,1789148935.4612,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790357326,1790483151.122,4003,socks5,45.74.31.42:4003,True,11048.37346077,825,4415,15.74427480916,45.74.31.42
True,1790483151.1013,elite,5770.3365796252,1719099236.9589,AS47118 MAN net Ltd.,MANNET-AS,Smolensk,Europe,EU,Russia,RU,,False,MAN net Ltd.,54.7711,32.1009,False,MAN net Ltd,True,Smolensk Oblast,success,Europe/Moscow,214031,1789987029,1790483151.1013,65056,http,91.203.179.72:65056,True,6412.2951030731,39760,537614,6.8863509614219,91.203.179.72
True,1790479666.1505,elite,2691.3555577953,1789535435.911,AS24940 Hetzner Online GmbH,HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,True,Hetzner Online GmbH,50.4777,12.3649,False,Hetzner,True,Saxony,success,Europe/Berlin,08223,1790138519,1790483150.9026,10812,socks5,49.13.22.249:10812,True,692.54565238953,7813,2238,77.733558849866,49.13.22.249
True,1790482999.4385,elite,7353.2246977153,1789794447.6804,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790398360,1790483150.8785,10435,socks5,45.74.31.42:10435,True,11820.959806442,1916,3701,34.110735267937,45.74.31.42
True,1790483150.8401,elite,7896.2040156578,1789813600.4015,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790415816,1790483150.8401,4258,socks5,45.74.31.25:4258,True,9198.4801292419,1186,3436,25.659887494591,45.74.31.25
True,1790483133.857,elite,9545.3054281851,1785520799.6087,AS24940 Hetzner Online GmbH,HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,False,Hetzner Online GmbH,49.4527,11.0783,False,Hetzner,True,Bavaria,success,Europe/Berlin,90403,1790358119,1790483150.7763,9150,socks4,178.105.82.248:9150,True,1382.6086521149,56927,152368,27.199407534819,178.105.82.248
True,1790483150.7411,elite,3972.1763419866,1697281514.4531,AS52898 Multipla Serviços Inteligentes,Multipla Serviços Inteligentes,Valença,South America,SA,Brazil,BR,,False,Multipla Serviços Inteligentes,-22.2365,-43.8778,False,Multipla Serviços Inteligentes,True,Rio de Janeiro,success,America/Sao_Paulo,27600,1790348472,1790483150.7411,4145,socks4,168.227.158.25:4145,True,923.12026023865,29586,709250,4.0044069319849,168.227.158.25
True,1790482710.3198,transparent,6050.4196712153,1789615585.2793,AS63859 PT. Eka Mas Republik,MYREPUBLIC-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,False,My Republic Indonesia,-6.19445,106.823,False,,False,Jakarta,success,Asia/Pontianak,,1790217934,1790483150.7261,8080,http,156.230.189.126:8080,True,8643.7337398529,1668,3686,31.154277175943,156.230.189.126
True,1790483150.72,elite,8560.4109436906,1789805106.4657,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790409218,1790483150.72,5294,socks5,45.74.31.23:5294,True,5780.430316925,1933,3294,36.981059881385,45.74.31.23
True,1790483150.6783,elite,5304.9249501492,1790105075.4119,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790102931,1790483150.6783,9452,socks5,45.74.31.22:9452,True,7215.7266139984,1536,1691,47.598388596219,45.74.31.22
True,1790483150.64,elite,7397.3885747684,1789795188.3122,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790398260,1790483150.64,15293,socks5,45.74.31.23:15293,True,12827.656507492,2303,3320,40.956784634537,45.74.31.23
True,1790483150.6183,elite,8620.1676609287,1790239330.4215,AS24940 Hetzner Online GmbH,HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,True,Hetzner Online GmbH,60.1719,24.9347,False,Hetzner Online GmbH,True,Uusimaa,success,Europe/Helsinki,00221,1790237254,1790483150.6183,11101,socks4,95.217.167.252:11101,True,15262.976408005,1243,7705,13.891372373715,95.217.167.252
True,1790483150.4961,elite,8667.3358179378,1790253799.5372,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790251805,1790483150.4961,16430,socks5,45.74.31.23:16430,True,7600.8207798004,327,1188,21.584158415842,45.74.31.23
True,1790483085.3929,elite,4384.7813742935,1790367327.155,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790364030,1790483150.4879,8013,socks5,45.74.31.25:8013,True,169.17014122009,157,478,24.724409448819,45.74.31.25
True,1790483150.3879,elite,5198.409907107,1790403702.455,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790401209,1790483150.3879,9584,socks5,45.74.31.30:9584,True,13311.990022659,379,247,60.543130990415,45.74.31.30
True,1790483150.322,elite,8233.5351816974,1783331539.8563,AS36352 HostPapa,AS-COLOCROSSING,Santa Clara,North America,,United States,US,,True,HostPapa,37.353,-121.9544,False,RackNerd LLC,True,California,success,America/Los_Angeles,95052,1789987249,1790483150.322,1080,socks5,107.172.79.218:1080,True,945.44625282288,14864,23644,38.599771476057,107.172.79.218
True,1790482870.4042,elite,8041.1905036995,1789534893.5916,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790138907,1790483150.2813,12341,socks5,45.74.31.40:12341,True,4890.9809589386,2874,5241,35.415896487985,45.74.31.40
True,1790483150.2756,elite,5690.6270909817,1790385226.9569,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790383652,1790483150.2756,6812,socks5,45.74.31.42:6812,True,4380.318403244,235,407,36.604361370717,45.74.31.42
True,1790483150.273,transparent,6057.1102928171,1790069818.9826,AS16735 ALGAR TELECOM S/A,ALGAR TELECOM S/A,São Paulo,South America,SA,Brazil,BR,,False,ALGAR TELECOM S/A,-23.6293,-46.6351,False,ALGAR TELECOM S/A,False,São Paulo,success,America/Sao_Paulo,01000,1790068907,1790483150.273,5151,http,187.72.72.209:5151,False,12929.748296738,2145,1376,60.920193126953,187.72.72.209
True,1790483150.2357,elite,6229.0670388436,1788979083.7952,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790187727,1790483150.2357,4270,socks5,45.74.31.41:4270,True,6085.5867862701,5388,10708,33.474155069583,45.74.31.41
True,1790483150.1696,elite,6018.1151896984,1790220197.059,AS19437 SECURED SERVERS LLC,SS-ASH,Ashburn,North America,,United States,US,,True,Secured Servers LLC,39.018,-77.539,False,PNAP-ASHDC5,True,Virginia,success,America/New_York,20147,1790219099,1790483150.1696,8061,http,131.153.1.46:8061,True,12978.780508041,333,1040,24.253459577567,131.153.1.46
True,1790483150.1527,transparent,3256.7722179272,1790479630.9675,AS53006 ALGAR TELECOM S/A,ALGAR TELECOM S/A,Paulínia,South America,SA,Brazil,BR,,False,ALGAR TELECOM S/A,-22.7419,-47.138,False,ALGAR TELECOM S/A,False,São Paulo,success,America/Sao_Paulo,13140,1790478261,1790483150.1527,8080,http,177.106.200.19:8080,False,8534.2683792114,27,3,90.0,177.106.200.19
True,1790483150.1503,elite,7711.056701802,1790175442.3512,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790173276,1790483150.1503,7619,socks5,45.74.31.42:7619,True,7741.6260242462,605,1496,28.795811518325,45.74.31.42
True,1790483150.1459,elite,8458.4731938956,1789684562.4989,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1790288367,1790483150.1459,32362,http,174.138.162.35:32362,False,5290.8198833466,143,3140,4.3557721596101,174.138.162.35
True,1790483150.1031,elite,3826.2042549331,1789630270.7512,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790232342,1790483150.1031,8762,socks5,45.74.31.40:8762,True,957.60083198547,1489,5026,22.854950115119,45.74.31.40
True,1790483052.9091,elite,4862.0323125463,1790458955.8583,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790455994,1790483150.0487,8623,socks5,45.74.31.42:8623,True,11044.249534607,137,70,66.183574879227,45.74.31.42
True,1790483098.0733,elite,6044.2384333184,1788082346.6111,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,North America,,United States,US,,True,Alibaba.com LLC,37.4316,-78.6569,False,"Midwest Cable, Delta Centric LLC, Zenlayer Inc",True,Virginia,success,America/New_York,22902,1789894723,1790483149.9649,1080,socks4,47.85.13.198:1080,True,8342.8769111633,41513,73978,35.944792234893,47.85.13.198
True,1790483056.1816,elite,8770.8642087761,1789829278.2964,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790433236,1790483149.956,12929,socks5,45.74.31.41:12929,True,5760.6387138367,1678,3385,33.142405688327,45.74.31.41
True,1790482952.5954,elite,7146.9160032944,1790447637.7072,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446420,1790483149.908,11559,socks5,45.74.31.50:11559,True,5849.5807647705,142,142,50.0,45.74.31.50
True,1790483149.8163,elite,6750.0730467983,1789795126.4061,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790398228,1790483149.8163,10416,socks5,45.74.31.23:10416,True,6380.975484848,1506,3571,29.66318692141,45.74.31.23
True,1790483149.8145,elite,6422.9208546826,1790449019.5465,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790446426,1790483149.8145,17458,socks5,45.74.31.30:17458,True,6566.282749176,117,144,44.827586206897,45.74.31.30
True,1790483149.8109,elite,13828.268990311,1770197510.3951,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,True,"DigitalOcean, LLC",12.9753,77.591,False,"DigitalOcean, LLC",True,Karnataka,success,Asia/Kolkata,560100,1790031464,1790483149.8109,9050,socks5,139.59.44.192:9050,True,23746.08039856,49176,91689,34.910020232137,139.59.44.192
True,1790483149.8093,transparent,4972.9418746538,1789027234.7711,AS60645 AS Consulting Sp. z o. o.,ASC-AS,Chociwel,Europe,EU,Poland,PL,,False,AS Consulting Sp. z o. o.,53.467,15.3334,False,ASConsulting,True,West Pomerania,success,Europe/Warsaw,73-120,1790233787,1790483149.8093,8070,http,185.32.4.210:8070,False,3410.9764099121,3262,7235,31.075545393922,185.32.4.210
True,1790483149.7808,elite,7043.7143405767,1721788335.5844,AS16276 OVH SAS,OVH,Roubaix,Europe,EU,France,FR,,True,OVH SAS,50.6924,3.20113,False,OVH,True,Hauts-de-France,success,Europe/Paris,59100,1789984895,1790483149.7808,80,http,51.254.132.238:80,False,6474.835395813,52198,175246,22.949825011871,51.254.132.238
True,1790482922.7602,elite,6364.4156510376,1789142175.1776,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790351269,1790483149.748,9090,socks5,45.74.31.40:9090,True,13335.802555084,3597,6351,36.158021712907,45.74.31.40
True,1790482873.0221,elite,3951.1422171737,1790470145.2264,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790467137,1790483149.6341,8664,socks5,45.74.31.42:8664,True,2339.1542434692,66,39,62.857142857143,45.74.31.42
True,1790483149.5997,elite,1391.7676407332,1790384453.6178,AS270062 FIBERNET TV SAS,FIBERNET TV SAS,Florencia,South America,SA,Colombia,CO,,False,Cogent Communications,1.6152,-75.606,False,UFICOL,True,Departamento del Caquetá,success,America/Bogota,180001,1790383560,1790483149.5997,51486,socks4,38.211.79.17:51486,True,8091.9528007507,9749,95,99.03494514425,38.211.79.17
True,1790481447.438,elite,4969.7994478047,1790476136.3956,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790474123,1790483149.5825,9127,socks5,45.74.31.30:9127,True,2692.2781467438,64,11,85.333333333333,45.74.31.30
True,1790483149.5749,elite,6329.130334742,1790224992.5092,AS212552 BitCommand LLC,BitCommand,Nuremberg,Europe,EU,Germany,DE,West,True,BitCommand LLC,49.4494,11.0141,False,BitCommand LLC,False,Bavaria,success,Europe/Berlin,90431,1790224118,1790483149.5749,9050,socks4,82.115.26.238:9050,True,216.8116569519,11538,7141,61.769902029017,82.115.26.238
True,1790483133.5226,elite,5061.1193737034,1789768389.022,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1790371307,1790483149.5604,32523,socks5,45.74.31.30:32523,True,403.8450717926,869,3579,19.536870503597,45.74.31.30
True,1790483149.542,transparent,6225.3847130647,1787937090.9627,AS149924 PT Sugi Bintang Jaya,IDNIC-SBJNET-AS-ID,Makassar,Asia,AS,Indonesia,ID,,False,PT Sugi Bintang Jaya,-5.1351,119.4123,False,PT Sugi Bintang Jaya,True,South Sulawesi,success,Asia/Makassar,90111,1790355715,1790483149.542,8080,http,103.191.169.126:8080,False,10277.741193771,4230,13066,24.45652173913,103.191.169.126
True,1790483135.9491,elite,3184.3555962025,1783194168.8903,AS38264 National WiMAX/IMS environment,WATEEN-IMS-PK-AS-AP,Lahore,Asia,AS,Pakistan,PK,,False,Wateen Telecom (Pvt.) Ltd,31.5826,74.3276,False,Wateen Telecom Limited,True,Punjab,success,Asia/Karachi,54000,1790450439,1790483149.4677,1080,socks4,110.38.234.74:1080,True,1773.4761238098,243159,167598,59.197773866301,110.38.234.74
